entry,KCL_control_1,KCL_control_2,KCL_control_3,KCL_KCL_1,KCL_KCL_2,KCL_KCL_3,NaCl_control_1,NaCl_control_2,NaCl_control_3,NaCl_KCL_1,NaCl_KCL_2,NaCl_KCL_3,Sorb_control_1,Sorb_control_2,Sorb_control_3,Sorb_KCL_1,Sorb_KCL_2,Sorb_KCL_3,FC_kcl,FC_nacl,FC_sorb,log2_FC_kcl,log2_FC_nacl,log2_FC_sorb,pval_kcl,pval_nacl,pval_sorb,adj_pval_kcl,adj_pval_nacl,adj_pval_sorb,neg_log10_adj_pval_kcl,neg_log10_adj_pval_nacl,neg_log10_adj_pval_sorb,uniprot
G4MTX9_MAGO7,73849.3333333333,88980,92673.3333333333,73822.6666666667,72076.3333333333,81165.6666666667,95001.6666666667,94816.3333333333,94736,69582.3333333333,59244.3333333333,64948.3333333333,60092.6666666667,58856.3333333333,62644.3333333333,68889,65785,74976,0.8296546040308688,0.6849909825662948,1.1463794805799925,-0.2694172460928748,-0.5458430987740778,0.19708469167499182,0.2124908744850264,5.370443921394842e-4,0.03283681973530831,0.5043666486479511,0.0315794109965756,0.124987658082284,0.29725363896461277,1.5005959744962667,0.9031328693230606,G4MTX9
G5EHP5_MAGO7,43878,52188,46212.5,54462.5,56348,57557.5,38099,54715,48683.5,62389.5,60846,54279,69486.5,60300,37060.5,46422,48599.5,44980.5,1.2193237760346227,1.2498279704622717,0.7698507462686567,0.28608126628333147,0.3217295322948229,-0.3773493224432831,0.029860427710647574,0.09259905831111913,0.4087494676459018,0.2237673545453507,0.2953101687305377,0.593421408502261,0.6502032724768356,0.5297215982515645,0.2266367899593793,G5EHP5
G4NCG1_MAGO7,83061.6666666667,80425.6666666667,84254.3333333333,81148.6666666667,83344.3333333333,92668,70078.6666666667,77664,74268.6666666667,74626.6666666667,62456,87377.6666666667,65149.6666666667,70151.3333333333,65619.6666666667,70134.3333333333,67978.3333333333,69960,1.0034030940867218,1.0048203369747672,1.0661437881935796,0.004901291905984789,0.006937568939837501,0.09240202395502091,0.4448086371330292,0.9188035593912527,0.2420943291826557,0.7115362255644382,0.962495740012735,0.4260510116234922,0.14780298431863392,0.01660118399406577,0.3705383991595451,G4NCG1
Q2KEJ5_MAGO7,122972.7008556667,140009,132696.3333333333,140041.3333333333,129289.6666666667,132063.6666666667,48404.6666666667,46663.3333333333,45527.6666666667,46488.3333333333,43181,39394,48080.4252256667,52437.4779443333,50127.186012,38912.0086566667,44602,40314.602884,0.9952322219403201,0.9253732409457825,0.804246280139265,-0.006894899530412254,-0.11189271384992668,-0.3142907368561576,0.7626424407477336,0.1574794198235084,0.013611434590681239,0.8984554781411657,0.3838531026758971,0.07458066679475889,0.04650343895198437,0.415834944650528,1.1273737381108095,Q2KEJ5
G4N7T0_MAGO7,51742.3333333333,58252.6666666667,48320.6666666667,62394,59608.6666666667,60962.6666666667,93776.3333333333,87675,98303.6666666667,101292.6666666667,76526,88652.3333333333,49676.6666666667,42724.6666666667,44991,57244,58512.3333333333,46478,1.1781970920007487,0.9453593479520419,1.272343357560401,0.2365808972904999,-0.08106526717933947,0.3474880522292574,0.053042865485077244,0.5999142818879968,0.12850960329562036,0.27809105094770353,0.7879780100105934,0.2861673747572899,0.5558129866358933,0.10348590213520638,0.5433798806060588,G4N7T0
A0A151V4L3_MAGO7,64858.3333333333,64652,67384.6666666667,78726.6666666667,72537,79912.6666666667,149915.6666666667,140053.3333333333,141002.6666666667,147132,82882.3333333333,155778.6666666667,55603.6666666667,58192,48531.3333333333,76100.6666666667,59684.6666666667,48577,1.21382500321213,1.0434696270519705,1.073394440414601,0.27956044367250543,0.06138860764750775,0.10218032088613024,0.009554914900948605,0.551765704121983,0.4362505229591214,0.1422453778153137,0.7582894536355764,0.6185255379977993,0.8469618368620142,0.12016498418187248,0.20864236429265476,A0A151V4L3
G4ND09_MAGO7,55815.6666666667,49827.3333333333,53486.6666666667,52196.6666666667,50193.3333333333,64946,30993,41866,35468,47194.6666666667,48720.3333333333,46236,72647.3333333333,65900,65155,53934.3333333333,59776.3333333333,69232.6666666667,0.9758818397108314,1.3306266681703705,0.9070763783510364,-0.03522161880314675,0.4121058533461365,-0.14070406008840358,0.6091024116173637,0.025280268124897323,0.2428103246016241,0.80529938168445,0.1436305679452765,0.4260510116234922,0.09404263436235315,0.842753122230285,0.3705383991595451,G4ND09
G4N8I6_MAGO7,61510.6666666667,76336.6666666667,77052,80279.3333333333,71655,75137.3333333333,74861.6666666667,78832,72902,87571.3333333333,49497,81597.6666666667,68693,59797.3333333333,57223.3333333333,55229,61706.6666666667,45183.6666666667,0.9842888956814104,1.0899792951443774,0.9236030592222624,-0.02284627607511512,0.12430073034510565,-0.11465514317260841,0.5124533577786324,0.8357804885959091,0.2554796703468785,0.75488643078973106,0.9334368025281231,0.44248282086394064,0.12211838107454515,0.029915080224167997,0.3541035858674512,G4N8I6
G4N563_MAGO7,11473.6666666667,16292,16898,20225.3333333333,27197.3333333333,21232.6666666667,28639,35783.3333333333,26600.3333333333,22101,18534.6666666667,23090.6666666667,39532.6666666667,33543.6666666667,30585.6666666667,25799,33153.6666666667,28083,1.3032572223586238,0.7717099060721394,0.837207222426488,0.382121855047755,-0.37386946983411246,-0.25634333738603277,0.044738490555390475,0.04295768516030553,0.17974601102691531,0.2610375834925384,0.1851123437825726,0.3529590939375077,0.5832969596029339,0.7325646203723487,0.45227562409270755,G4N563
G4N3Y5_MAGO7,65285.3333333333,73867,71656.6666666667,81987,84502,78843.6666666667,78627,83704.3333333333,75610,67572.6666666667,73188.3333333333,65314.6666666667,53449.6666666667,54997.6666666667,55544.3333333333,53877.6666666667,53515,49555.6666666667,1.1441643019956267,0.8594079217910731,0.9730412805391738,0.19429423800282236,-0.21858501933936653,-0.039427083338487635,0.01953370022510423,0.0330791371893212,0.1972571249765408,0.18966592799214108,0.16575304349640557,0.37131982106283157,0.722010679728256,0.7805384884944737,0.43025186750301775,G4N3Y5
G4N954_MAGO7,65948.6666666667,71896.6666666667,71892,63672,61419.3333333333,79607,83211.3333333333,73861.6666666667,83523.6666666667,93212.6666666667,55670.6666666667,101371,64128,46136.6666666667,45067.3333333333,43234,45390.3333333333,49410.6666666667,0.885661826072442,1.12019196103095,0.9838234231630648,-0.17517215793643287,0.1637459800481522,-0.02352869130109418,0.7953019110695241,0.8343348359477636,0.4214033698878824,0.9171977804217823,0.9333102979845945,0.6051889794490745,0.03753700491433865,0.029973942214910253,0.21810898912213658,G4N954
G4MPX2_MAGO7,75860.3333333333,83098.3333333333,73930,60386,58060.3333333333,72989.6666666667,78553.6666666667,84419.6666666667,89461.3333333333,83165.3333333333,54848,76616,53215,55974.3333333333,56737.3333333333,40534.3333333333,35888.6666666667,32838,0.7960154845966934,0.9075610343561331,0.6411629139546111,-0.3291315996290202,-0.1399334258814603,-0.6412371151234099,0.06311229942619843,0.23923527144346393,0.0015957469557648456,0.2950502581832587,0.4752736350279952,0.02237132760620064,0.5301040009961208,0.32305627676234266,1.6503082423254236,G4MPX2
G4N517_MAGO7,160062.3333333333,165495.3333333333,156604.6666666667,133848,154071.6666666667,163757,142916.3333333333,124837,127371.3333333333,119368.3333333333,113855.6666666667,135916,113569.6666666667,112809.6666666667,116452.6666666667,97426.6666666667,101123,92867.6666666667,0.9625729143021367,0.9371679655809523,0.8578581722232169,-0.05503226679729667,-0.09362045426651913,-0.22118894499878874,0.33053292798532335,0.37633501014890897,0.0028739171182925213,0.6218150707723896,0.6157246517363899,0.031918441995036316,0.2063387562812966,0.21061345823447156,1.4959583156130425,G4N517
G4ND55_MAGO7,63021,81787,81457.3333333333,78278.6666666667,69916.6666666667,72811.6666666667,65324,57510.3333333333,58454.6666666667,49666.6666666667,42055.6666666667,44656.6666666667,74490.6666666667,58533.3333333333,46557,50992,67040.3333333333,48186.3333333333,0.89386263565384,0.763953833169864,0.8711617312072898,-0.1618749526146546,-0.38844263813073354,-0.19898751481107274,0.80564434837545,0.010796791406713344,0.6790045863978611,0.921578983050065,0.09881294518965453,0.8006413733188301,0.03546743805439283,1.0051861560585689,0.09656197138829252,G4ND55
G4N3L2_MAGO7,108928,110655,115421,123921.3333333333,145321.3333333333,129727.3333333333,165144,152190.3333333333,130517.6666666667,164471,170978.6666666667,186818.6666666667,87162,111530.6666666667,93234,146099.6666666667,189553.3333333333,149498.6666666667,1.1723585317729275,1.12345286932372,1.6034779872864693,0.22941384357372302,0.16793960238237077,0.6812045484470793,0.03312379190067175,0.10938426695085257,0.015007544858035198,0.23324910753796985,0.32103837290734566,0.07861387681263983,0.6321800092838269,0.4934430543680129,1.1045007861333784,G4N3L2
G4N4E1_MAGO7,16883.6666666667,22438.6666666667,23954.3333333333,45094.3333333333,40630.6666666667,32966.6666666667,43512.6666666667,55205,66330.6666666667,52932.6666666667,40699,68263.3333333333,19380.6666666667,11590.3333333333,12003.3333333333,23216.6666666667,20566.3333333333,19105,1.8107433596767473,0.9588382694804221,1.713385170785895,0.8565820846874104,-0.060640603414079765,0.7768495072414412,0.011168713233398568,0.9239452954380167,0.07692636308571069,0.15397477938563217,0.9629768391537921,0.20556112361399684,0.8125504094924326,0.016384158097339722,0.6870590170910438,G4N4E1
G5EH17_MAGO7,52390.3333333333,53761.3333333333,49608,47530,48331,40135.3333333333,38446,36445.3333333333,36304,24080.6666666667,14954.3333333333,19191.6666666667,36763.6666666667,40381.6666666667,23599.3333333333,23299,42183.5,24488,0.9072284327261396,0.5265877661520465,0.6660924282126368,-0.1404622395386468,-0.9252540902462534,-0.5862057126780138,0.08414070480115679,0.0029282579993642386,0.6750677661035207,0.332245671861914,0.05103933985526721,0.7976033380092795,0.4785406678682428,1.2920949514316586,0.09821303714878642,G5EH17
G4N7X7_MAGO7,150184.3333333333,146074.6666666667,146583,125648.6666666667,116397,159223,140319.6666666667,130469.6666666667,135837.6666666667,137386,134789.3333333333,134512.6666666667,154327.6666666667,145735.6666666667,142159,111863.6666666667,119965,114197.6666666667,0.8571844393051493,0.9922824547928529,0.7835944987157114,-0.22232243425817597,-0.011177250357664455,-0.3518208257956726,0.3489477884578797,0.9949009774431665,0.0017893102070057133,0.6354097337495713,0.9991755343408957,0.02408791089279661,0.19694613656372173,3.582085719001009e-4,1.61820086405617,G4N7X7
G4NCL5_MAGO7,148934.6666666667,159337,151769,139631.3333333333,133343.6666666667,144023,205803,180793,159054.3333333333,157527.3333333333,160487.3333333333,119412,101490.3333333333,94480,92248.3333333333,103850.3333333333,106283.6666666667,97012,0.9200253894624945,0.8713132329975901,1.0991779565340103,-0.1202544198631382,-0.19873664075366257,0.13642497702888376,0.030770371022928063,0.12899201200019125,0.18379518200867287,0.2253071961055188,0.3476159356621468,0.356944304294439,0.6472249370866041,0.45890032252400426,0.44739954362058826,G4NCL5
G4N8F6_MAGO7,75059.6666666667,90493.6666666667,91751.3333333333,82288.6666666667,86140.3333333333,78428,74073.3333333333,72935.3333333333,77046.3333333333,71046.6666666667,71688.3333333333,70764,117763.3333333333,109705.3333333333,109132.6666666667,102597,114205.6666666667,116006.6666666667,0.9093306713913681,0.9591395913959149,1.04102201047655,-0.1371230796465635,-0.06018729720483028,0.058000572066407775,0.5812033245053996,0.04869963415494413,0.8143972540606896,0.7904015090788793,0.19929238319950965,0.8867548532266211,0.1021522392402608,0.7005092993809738,0.052196425947338365,G4N8F6
G4MX14_MAGO7,21733,10995.5,17047,10772.5,10469,9423.5,18770,16817,17209.5,12617,17649,16337,18818,18977,20121,8312,10101,5819,0.614125652607497,0.9493012580260902,0.4380038994572377,-0.7033942278142249,-0.07506209985412932,-1.190984380991104,0.11194196009296845,0.27172393951348583,0.0010109431760940918,0.3707423068594194,0.5129687916318082,0.017786594296229714,0.4309278520950417,0.2899090560078311,1.7499072008733154,G4MX14
G4NDN3_MAGO7,59892.3333333333,59348.6666666667,60495.6666666667,68770.3333333333,57558.6666666667,71282,82840.3333333333,80114,88821,82713.3333333333,62781.6666666667,76279,54015,45230.6666666667,48638,33150,52581,42318.6666666667,1.1482326619433763,0.9207954257386703,0.8700741532683642,0.19941499935057644,-0.11904742831614128,-0.20078973301378628,0.23189524681969845,0.19381126186303968,0.3440884802872144,0.5280649957927519,0.4187874979974155,0.5293898090652641,0.27731261993414724,0.37800629173001044,0.2762244232713927,G4NDN3
G4MNT9_MAGO7,73920.3333333333,88694,85881,73533.6666666667,79783,87816.3333333333,69806,82620.6666666667,83629,79069.6666666667,84227.3333333333,73719.6666666667,92476.3333333333,91906,79507.3333333333,62793,71201.3333333333,60403.6666666667,0.9289947718354468,0.9570204387925539,0.6832306922290166,-0.10625761740569678,-0.06337835865068504,-0.5495553094312803,0.7094497324194831,0.9554171140699759,0.012354306372577782,0.8651358654622461,0.9778910679867108,0.07225761017539031,0.06291568330164073,0.009709520679823476,1.141116406244386,G4MNT9
G4MMF5_MAGO7,46001.6666666667,66106,50131.6666666667,62954,56739.3333333333,45490.6666666667,75179,77537.6666666667,84308.3333333333,69040.6666666667,31861.6666666667,58619,11956.3333333333,14686.3333333333,12859.6666666667,15682.5,10609.6666666667,7422.3333333333,1.1318062435586276,0.7560067580057861,0.8250343451100344,0.17862700111807212,-0.40352896401527777,-0.27747391675488475,0.9080499528103945,0.0861959959814184,0.48911842081126033,0.9669423625509104,0.28452236217068994,0.6539980690606544,0.014599412547937006,0.5458835943456287,0.18442353393496924,G4MMF5
G4N9Y1_MAGO7,19049.3333333333,20645.3333333333,17841.3333333333,28213,25121,27902,27897.3333333333,29491.6666666667,35537.6666666667,32714,12163,31719.3333333333,29920.3333333333,20799.6666666667,24934,19744.3333333333,23363.6666666667,21335,1.4647231749142604,1.0755354619949113,0.8556589396005454,0.5506280285274977,0.10505509333444205,-0.22489223307074932,0.003449547488275488,0.48508622562827397,0.25816675279728596,0.10812374995440953,0.7110176773233274,0.4454003104085215,0.9660789004847274,0.14811960170547941,0.3512494846332311,G4N9Y1
G4N713_MAGO7,55967,70791,77484.5,50390.5,49732.5,70759.5,47674,52095,56047,35167,40596,37657,80053.5,104253.5,82828,62614,75085,78468,0.7118207116723877,0.722852481044246,0.9065171198145555,-0.4904141836857395,-0.4682268413222568,-0.14159382898484768,0.30160525044186415,0.008030740486926419,0.13335373616793322,0.6032105008837283,0.08281410999235105,0.29400693445461207,0.21953110673350293,1.0818956611650183,0.5316424261869687,G4N713
G4MSA3_MAGO7,72948,72888.3333333333,82183.6666666667,86291,69244,84129.3333333333,87236,100014.6666666667,96544.3333333333,109356.6666666667,110274.3333333333,121361.6666666667,65462.3333333333,53346.6666666667,36794.3333333333,91273.3333333333,86712,85758.6666666667,1.1532781341960479,1.1422144576066955,1.6254436390902265,0.20574048734831532,0.19183355076930164,0.7008335326417907,0.5643307827707191,0.024581914400088393,0.013155788743681717,0.7785954115232382,0.14146495254760547,0.07394621444080025,0.10868816002706559,0.8493511417685854,1.1310840541154032,G4MSA3
G4MY05_MAGO7,77901,81674.6666666667,86005,79830,71441,68406,34616,36975,36399.3333333333,47777.3333333333,57702,48853,119179.3333333333,123573.6666666667,122813,72389.6666666667,73530.6666666667,52867.3333333333,0.8747020700013056,1.3421399659334432,0.5894300006242555,-0.1931363868836971,0.424535131768053,-0.7626076027146453,0.1054486551640932,0.008698224542313235,0.001247492467417727,0.3643839276424801,0.08717771114318434,0.020112246808526243,0.43844078727017216,1.059594537600212,1.6965394101571551,G4MY05
G4N7Z3_MAGO7,48463.6666666667,66853.6666666667,71138.6666666667,44133.6666666667,44659,44080,73119.3333333333,57325.6666666667,57289.6666666667,71324.3333333333,40283,42756,45584,46659.6666666667,35238.3333333333,36547.6666666667,47058.3333333333,38273.6666666667,0.660153270077433,0.7458439209894342,0.8396294021294028,-0.5991270760082208,-0.42305433836589235,-0.2521754071001124,0.06216436141871623,0.37947147862062064,0.7216110468898747,0.29389747833037044,0.6182439432503993,0.8297262049167791,0.5318041402013021,0.20884012959798653,0.08106519354005065,G4N7Z3
G4MS90_MAGO7,134378.3333333333,139947.6666666667,139232.6666666667,129779.3333333333,127392.3333333333,138183,114912.3333333333,112295.6666666667,115465.3333333333,117030.3333333333,95209.6666666667,117844.6666666667,111841.3333333333,110640.3333333333,105894.3333333333,113102.6666666667,96346.3333333333,96191.3333333333,0.9321040560404882,1.0184314419397975,0.8708066075963858,-0.10143707482128322,0.026348865230148514,-0.19957574028915825,0.1773347163167108,0.6046087653031869,0.26816362055952997,0.4652517425411374,0.7918738630409315,0.4551353903861364,0.3323119915994882,0.10134399132469062,0.34185939334038334,G4MS90
G4N6Y6_MAGO7,142606.3333333333,170454,146511.6666666667,128999.3333333333,132599.3333333333,167330.6666666667,120137,121984.3333333333,108074,110458.3333333333,61403,116878.3333333333,108603.6666666667,123421.6666666667,82515,67820,80749.6666666667,72016.3333333333,0.9050428293537486,0.919436421196911,0.6631114357710447,-0.14394202839958875,-0.12117827880939191,-0.5926767595042465,0.5334027281433387,0.3199195625174255,0.06707693751619218,0.7651511731746382,0.564526705767643,0.18830287198463427,0.11625275152685977,0.24831550831264698,0.7251430560982213,G4N6Y6
